id,customer_id,amount,currency,payment_method,status,failure_reason,payment_state,possible_customer_debit,fraud_signal,retry_count,created_at
TX-BEFF5EA9,CUST-1289,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T13:16:04.295307
TX-3FD43050,CUST-1189,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T00:16:04.295307
TX-7F035E29,CUST-1126,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.295307
TX-C4139CBA,CUST-1278,1181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T20:16:04.295307
TX-E1E4426F,CUST-1001,1181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T13:16:04.295307
TX-5857BED2,CUST-1106,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T10:16:04.295307
TX-FC89B17B,CUST-1144,1181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T10:16:04.296427
TX-9A9290A9,CUST-1191,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T13:16:04.296427
TX-A81A50B8,CUST-1259,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T20:16:04.296427
TX-519963BB,CUST-1223,1181.23,INR,UPI,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T21:16:04.296427
TX-D41A7048,CUST-1202,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T16:16:04.296427
TX-1C1746D0,CUST-1039,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T04:16:04.296427
TX-3EDA874A,CUST-1055,1181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T08:16:04.296427
TX-9A49DEA4,CUST-1062,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T23:16:04.296427
TX-F2DADA17,CUST-1136,3681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T07:16:04.296427
TX-B7D029A0,CUST-1021,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T16:16:04.296427
TX-0AA969A8,CUST-1183,1181.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T04:16:04.296427
TX-487809A2,CUST-1134,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T11:16:04.298440
TX-31FA9901,CUST-1128,4681.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T07:16:04.298440
TX-E7D9BDD0,CUST-1007,2181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T22:16:04.298440
TX-CEF65436,CUST-1191,2181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T23:16:04.298440
TX-5A3DEB39,CUST-1012,3681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T00:16:04.298440
TX-88B0CFC2,CUST-1048,4681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T05:16:04.298440
TX-590B93F8,CUST-1087,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T14:16:04.299480
TX-24AC0468,CUST-1196,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T01:16:04.299480
TX-162F94D4,CUST-1141,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T08:16:04.299480
TX-0AC0D253,CUST-1126,1181.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.300382
TX-BF53A0BA,CUST-1032,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.300382
TX-FFF0A794,CUST-1103,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T20:16:04.300951
TX-11691176,CUST-1184,1181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T02:16:04.300951
TX-59A396CE,CUST-1199,3681.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T01:16:04.301483
TX-DC0F2385,CUST-1144,3681.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T06:16:04.301483
TX-EC4B504F,CUST-1120,3681.23,INR,UPI,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T06:16:04.301483
TX-174B1A65,CUST-1137,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T22:16:04.301483
TX-1EBF29F6,CUST-1089,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T21:16:04.301483
TX-20D7EF52,CUST-1015,3681.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T00:16:04.302136
TX-3047B609,CUST-1253,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T01:16:04.302136
TX-0838A4E0,CUST-1029,1181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T22:16:04.302136
TX-543AD2E0,CUST-1245,1181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T15:16:04.302136
TX-81C3EC5F,CUST-1175,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T16:16:04.302735
TX-FD98D2AC,CUST-1073,1181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T03:16:04.302735
TX-C91A68FB,CUST-1203,1181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T15:16:04.302735
TX-5E895324,CUST-1081,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T20:16:04.303288
TX-C95CE787,CUST-1090,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T22:16:04.303288
TX-B1C15934,CUST-1194,7182.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T14:16:04.303981
TX-D3340BAD,CUST-1091,3681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T16:16:04.303981
TX-D02E2881,CUST-1017,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T22:16:04.303981
TX-E7118CD4,CUST-1290,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.304551
TX-01A36F70,CUST-1178,3681.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T02:16:04.304551
TX-49BA94DD,CUST-1172,1181.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.305081
TX-5954B762,CUST-1035,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T20:16:04.305081
TX-3552546A,CUST-1025,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T08:16:04.305081
TX-3F51E15D,CUST-1212,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T12:16:04.305616
TX-66802FBB,CUST-1052,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T00:16:04.305616
TX-5D7D18C3,CUST-1084,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T08:16:04.305616
TX-6CBD40D7,CUST-1164,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T06:16:04.306195
TX-547583C6,CUST-1193,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T14:16:04.306195
TX-3E5422AD,CUST-1174,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T15:16:04.306195
TX-96E0FA02,CUST-1223,4681.23,INR,UPI,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T09:16:04.306195
TX-2FD17BD5,CUST-1098,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T16:16:04.306807
TX-7FA37ECA,CUST-1277,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T18:16:04.306807
TX-2F4D621C,CUST-1050,3681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T11:16:04.306807
TX-00020834,CUST-1079,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T13:16:04.306807
TX-679A959F,CUST-1151,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T00:16:04.307426
TX-83BC380B,CUST-1088,1181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T07:16:04.307426
TX-34E92559,CUST-1204,1181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.307426
TX-7332BE35,CUST-1279,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T01:16:04.307426
TX-77A0C00B,CUST-1096,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T10:16:04.307426
TX-B2F8B357,CUST-1135,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.307426
TX-1FCEF63A,CUST-1050,1181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T18:16:04.307426
TX-8D8B50BB,CUST-1117,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T12:16:04.307426
TX-C20C7424,CUST-1244,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T06:16:04.307426
TX-0CC404DF,CUST-1018,1181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T05:16:04.307426
TX-FB25A9F4,CUST-1109,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T04:16:04.307426
TX-D97E6B0A,CUST-1223,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T20:16:04.307426
TX-C37EB326,CUST-1164,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T07:16:04.307426
TX-821E166F,CUST-1283,7182.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.307426
TX-0E1F49D6,CUST-1268,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T05:16:04.307426
TX-59F52532,CUST-1291,2181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T06:16:04.307426
TX-7B96B301,CUST-1275,1181.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T10:16:04.307426
TX-81CCD974,CUST-1243,4681.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T01:16:04.307426
TX-E41B22F4,CUST-1206,4681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T11:16:04.307426
TX-3D7C535E,CUST-1026,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.307426
TX-9C1B98D8,CUST-1156,1181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.307426
TX-3C168DB0,CUST-1051,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T04:16:04.307426
TX-D896E839,CUST-1165,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T14:16:04.307426
TX-9E9B3948,CUST-1046,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T08:16:04.307426
TX-DD82065E,CUST-1265,4681.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T09:16:04.307426
TX-30F45833,CUST-1160,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T04:16:04.307426
TX-B5F779BC,CUST-1089,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T00:16:04.307426
TX-57BB9C82,CUST-1234,2181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T13:16:04.307426
TX-CA883D7E,CUST-1189,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T04:16:04.307426
TX-1E372B08,CUST-1016,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T13:16:04.307426
TX-606CD232,CUST-1091,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T23:16:04.307426
TX-E24B00A5,CUST-1084,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T13:16:04.307426
TX-7094079C,CUST-1015,1181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T09:16:04.307426
TX-8F42F1E4,CUST-1110,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T19:16:04.307426
TX-76F918EE,CUST-1138,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T04:16:04.314887
TX-A9A9C6A9,CUST-1243,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T19:16:04.314887
TX-FC91DA2E,CUST-1115,7182.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T22:16:04.315660
TX-BCC63AAD,CUST-1141,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T12:16:04.315660
TX-05701961,CUST-1112,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T17:16:04.316566
TX-F5412A53,CUST-1204,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.316566
TX-8B1325BF,CUST-1288,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T17:16:04.316566
TX-B5641DF5,CUST-1033,1181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.316566
TX-04933792,CUST-1134,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T00:16:04.316566
TX-DCBB5D5F,CUST-1124,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T22:16:04.316566
TX-B1BD080A,CUST-1072,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T19:16:04.316566
TX-795ED5AE,CUST-1215,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T12:16:04.318577
TX-648BEC32,CUST-1293,1181.23,INR,UPI,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T15:16:04.318577
TX-8793A951,CUST-1274,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T18:16:04.318577
TX-C66806EE,CUST-1088,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T18:16:04.318577
TX-73B50386,CUST-1133,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T17:16:04.318577
TX-C2079E5C,CUST-1114,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T22:16:04.318577
TX-DAE3ECD3,CUST-1170,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T20:16:04.318577
TX-23121C99,CUST-1061,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T09:16:04.320609
TX-D3DFA8AF,CUST-1037,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T00:16:04.320609
TX-5CFBEF96,CUST-1153,1181.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T09:16:04.320609
TX-9A1175A1,CUST-1176,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T00:16:04.320609
TX-4458A767,CUST-1093,2181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.320609
TX-3DDED276,CUST-1161,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.320609
TX-26D760A0,CUST-1087,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.320609
TX-8981AB66,CUST-1220,2181.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T09:16:04.320609
TX-CB868CCF,CUST-1020,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T14:16:04.320609
TX-3CC81AB3,CUST-1272,1181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T11:16:04.320609
TX-BBD0F7F4,CUST-1116,1181.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T17:16:04.320609
TX-F47F6700,CUST-1258,1181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T02:16:04.320609
TX-BD265694,CUST-1149,1181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T14:16:04.320609
TX-151936BE,CUST-1173,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T17:16:04.320609
TX-08D7D39A,CUST-1184,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T02:16:04.325264
TX-3B02C42D,CUST-1115,1181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T23:16:04.325264
TX-E0F08178,CUST-1064,1181.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T15:16:04.325264
TX-321029C5,CUST-1131,1181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T22:16:04.325264
TX-28D21347,CUST-1011,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T16:16:04.325264
TX-70C5C8A1,CUST-1195,4681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T01:16:04.325264
TX-E43EF083,CUST-1005,4681.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T10:16:04.325264
TX-10596ECC,CUST-1071,1181.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T06:16:04.325264
TX-8C1A6D8B,CUST-1061,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T05:16:04.325264
TX-142D1618,CUST-1103,4681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T03:16:04.325264
TX-A963726A,CUST-1083,3681.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T01:16:04.325264
TX-B2538517,CUST-1170,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.325264
TX-FABDDC16,CUST-1057,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T03:16:04.325264
TX-926DE3FF,CUST-1052,7182.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T19:16:04.325264
TX-8080959A,CUST-1136,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T09:16:04.325264
TX-95E8720C,CUST-1149,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T17:16:04.325264
TX-E2F3D545,CUST-1024,4681.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T04:16:04.325264
TX-28277958,CUST-1169,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T08:16:04.325264
TX-E1C13BF6,CUST-1176,3681.23,INR,UPI,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T05:16:04.325264
TX-5EA163C0,CUST-1140,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T16:16:04.325264
TX-EB82EE0E,CUST-1086,4681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T04:16:04.325264
TX-223081A3,CUST-1082,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T10:16:04.325264
TX-FDEA3BD0,CUST-1093,4681.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T14:16:04.325264
TX-80D01006,CUST-1067,1181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.325264
TX-13AD7FEA,CUST-1024,4681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T20:16:04.330375
TX-F83D0FD5,CUST-1269,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T18:16:04.330375
TX-A2049062,CUST-1049,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T18:16:04.330375
TX-7DCA3D33,CUST-1178,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T03:16:04.330375
TX-03C64178,CUST-1006,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T04:16:04.330375
TX-7A5A78D0,CUST-1039,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T16:16:04.330375
TX-CE77EAD6,CUST-1026,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T01:16:04.330375
TX-141204F2,CUST-1121,4681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T07:16:04.330375
TX-D618A6C9,CUST-1046,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T08:16:04.330375
TX-2478DAE3,CUST-1010,1181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T11:16:04.330375
TX-FA7CC33C,CUST-1047,1181.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T04:16:04.330375
TX-9BB897C4,CUST-1175,2181.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T09:16:04.330375
TX-B88674C8,CUST-1287,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T15:16:04.330375
TX-9AA20AC6,CUST-1050,3681.23,INR,UPI,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.330375
TX-2FA45D1A,CUST-1150,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T16:16:04.330375
TX-2B260FFA,CUST-1253,1181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T15:16:04.330375
TX-5F02E3A0,CUST-1055,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T21:16:04.330375
TX-66E14BEB,CUST-1202,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T07:16:04.330375
TX-0D2AB1A4,CUST-1056,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T10:16:04.330375
TX-CDE885CD,CUST-1064,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T07:16:04.330375
TX-A4C5106B,CUST-1069,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.330375
TX-C865CBFA,CUST-1284,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T23:16:04.335165
TX-C88C24B4,CUST-1091,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T14:16:04.335165
TX-B3AF85C6,CUST-1165,1181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T10:16:04.335165
