id,case_id,event_type,actor_type,actor_id,reason,metadata_json,timestamp
AUD-55f79897,CASE-2241,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 64, ""policy"": ""HUMAN""}",2026-08-26T18:16:04.045029
AUD-da69d715,CASE-2242,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-27T13:16:04.045029
AUD-45cb007c,CASE-2243,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 68, ""policy"": ""HUMAN""}",2026-08-27T20:16:04.045029
AUD-d14ac628,CASE-2244,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-27T00:16:04.045029
AUD-18676bbe,CASE-2245,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 54, ""policy"": ""HUMAN""}",2026-08-27T14:16:04.045029
AUD-a69d4350,CASE-2246,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-27T03:16:04.045029
AUD-24b06a4b,CASE-2247,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 79, ""policy"": ""HUMAN""}",2026-08-27T17:16:04.045029
AUD-715c1291,CASE-2248,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-27T08:16:04.045029
AUD-c3d4d698,CASE-2249,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 55, ""policy"": ""HUMAN""}",2026-08-28T10:16:04.045029
AUD-c65b44d0,CASE-2250,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-28T03:16:04.045029
AUD-bb7d35ad,CASE-2251,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 61, ""policy"": ""HUMAN""}",2026-08-27T12:16:04.045029
AUD-0713a1ab,CASE-2252,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-27T03:16:04.050380
AUD-eecf0d1c,CASE-2253,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-27T10:16:04.050380
AUD-6e053b39,CASE-2254,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 54, ""policy"": ""HUMAN""}",2026-08-27T00:16:04.050380
AUD-459b9dae,CASE-2255,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 95, ""policy"": ""AUTO""}",2026-08-27T20:16:04.050380
AUD-32e4e461,CASE-2256,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-27T19:16:04.050380
AUD-5b20a5f9,CASE-2257,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 54, ""policy"": ""HUMAN""}",2026-08-27T15:16:04.050380
AUD-e8173198,CASE-2258,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 60, ""policy"": ""HUMAN""}",2026-08-27T13:16:04.050380
AUD-ce0bd25e,CASE-2259,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 66, ""policy"": ""HUMAN""}",2026-08-27T05:16:04.050380
AUD-c0855ad9,CASE-2260,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 88, ""policy"": ""HUMAN""}",2026-08-27T17:16:04.050380
AUD-4ef12150,CASE-2261,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-27T10:16:04.050380
AUD-dfaa3904,CASE-2262,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 86, ""policy"": ""HUMAN""}",2026-08-27T23:16:04.050380
AUD-da45e9c3,CASE-2263,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 92, ""policy"": ""AUTO""}",2026-08-27T04:16:04.050380
AUD-976c2068,CASE-2264,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 49, ""policy"": ""HUMAN""}",2026-08-27T03:16:04.050380
AUD-de12de80,CASE-2265,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 46, ""policy"": ""HUMAN""}",2026-08-28T09:16:04.050380
AUD-02c0aed9,CASE-2266,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 47, ""policy"": ""HUMAN""}",2026-08-26T15:16:04.050380
AUD-843dc11e,CASE-2267,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.050380
AUD-4f97d82c,CASE-2268,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 52, ""policy"": ""HUMAN""}",2026-08-27T05:16:04.050380
AUD-1ae3af6d,CASE-2269,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-27T01:16:04.050380
AUD-6572b7cd,CASE-2270,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 67, ""policy"": ""HUMAN""}",2026-08-26T16:16:04.050380
AUD-97f59ad7,CASE-2271,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-28T02:16:04.050380
AUD-1d42e734,CASE-2272,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 94, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.052420
AUD-483efac7,CASE-2273,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 58, ""policy"": ""HUMAN""}",2026-08-28T11:16:04.052420
AUD-4e8c5d43,CASE-2274,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-28T01:16:04.052420
AUD-abaf5a22,CASE-2275,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-27T17:16:04.052420
AUD-0b386f4d,CASE-2276,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 90, ""policy"": ""HUMAN""}",2026-08-27T14:16:04.052420
AUD-52de47a4,CASE-2277,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 61, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.053260
AUD-8e1b8ceb,CASE-2278,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 84, ""policy"": ""HUMAN""}",2026-08-27T04:16:04.053260
AUD-2e3aab75,CASE-2279,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 68, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.053260
AUD-70467c99,CASE-2280,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 75, ""policy"": ""HUMAN""}",2026-08-26T20:16:04.053260
AUD-6d02dfb4,CASE-2281,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-28T03:16:04.053260
AUD-e8c72f18,CASE-2282,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 93, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.053260
AUD-64e0cc9a,CASE-2283,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 65, ""policy"": ""HUMAN""}",2026-08-27T05:16:04.053260
AUD-2b1bcef5,CASE-2284,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 61, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.053260
AUD-fbabe8c9,CASE-2285,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 82, ""policy"": ""AUTO""}",2026-08-26T14:16:04.053260
AUD-512d0a94,CASE-2286,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-27T14:16:04.053260
AUD-3be6eb6b,CASE-2287,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 64, ""policy"": ""HUMAN""}",2026-08-28T06:16:04.053260
AUD-71d1eb01,CASE-2288,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 53, ""policy"": ""HUMAN""}",2026-08-27T15:16:04.053260
AUD-f79f9e6b,CASE-2289,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.053260
AUD-2339d1f2,CASE-2290,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.055408
AUD-76d0c48a,CASE-2291,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-26T20:16:04.055408
AUD-39184012,CASE-2292,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 82, ""policy"": ""HUMAN""}",2026-08-27T04:16:04.055408
AUD-f0016945,CASE-2293,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 88, ""policy"": ""AUTO""}",2026-08-28T03:16:04.055408
AUD-845e2fb0,CASE-2294,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 57, ""policy"": ""HUMAN""}",2026-08-27T07:16:04.055408
AUD-35635452,CASE-2295,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 65, ""policy"": ""HUMAN""}",2026-08-27T15:16:04.055408
AUD-4488ea70,CASE-2296,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 56, ""policy"": ""HUMAN""}",2026-08-27T08:16:04.055408
AUD-474231aa,CASE-2297,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 58, ""policy"": ""HUMAN""}",2026-08-28T07:16:04.055408
AUD-1beac7dd,CASE-2298,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 84, ""policy"": ""AUTO""}",2026-08-27T06:16:04.055408
AUD-c06d9b00,CASE-2299,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-27T13:16:04.055408
AUD-e00abf3c,CASE-2300,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 65, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.055408
AUD-f76e8473,CASE-2301,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 85, ""policy"": ""AUTO""}",2026-08-28T04:16:04.055408
AUD-84d4fdbb,CASE-2302,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-28T08:16:04.055408
AUD-fa30dff5,CASE-2303,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 64, ""policy"": ""HUMAN""}",2026-08-27T03:16:04.055408
AUD-7849216e,CASE-2304,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 78, ""policy"": ""HUMAN""}",2026-08-28T04:16:04.055408
AUD-790bf8e6,CASE-2305,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 76, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.055408
AUD-a39b4f80,CASE-2306,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-26T14:16:04.055408
AUD-6ebcbba3,CASE-2307,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 82, ""policy"": ""AUTO""}",2026-08-26T19:16:04.055408
AUD-a075e247,CASE-2308,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-28T09:16:04.055408
AUD-c79d5f8a,CASE-2309,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 51, ""policy"": ""HUMAN""}",2026-08-28T05:16:04.055408
AUD-780f4a3b,CASE-2310,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-27T20:16:04.055408
AUD-f9f4c464,CASE-2311,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 89, ""policy"": ""AUTO""}",2026-08-26T18:16:04.055408
AUD-b3f6640f,CASE-2312,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 87, ""policy"": ""AUTO""}",2026-08-27T04:16:04.055408
AUD-c3670ae0,CASE-2313,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 84, ""policy"": ""HUMAN""}",2026-08-28T06:16:04.055408
AUD-8911026b,CASE-2314,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 57, ""policy"": ""HUMAN""}",2026-08-28T00:16:04.055408
AUD-d9fdcaf1,CASE-2315,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 90, ""policy"": ""AUTO""}",2026-08-27T05:16:04.055408
AUD-6583cd9b,CASE-2316,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 89, ""policy"": ""AUTO""}",2026-08-28T12:16:04.055408
AUD-9cb00a3b,CASE-2317,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-28T07:16:04.055408
AUD-4f9aa1b6,CASE-2318,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 49, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.055408
AUD-5216ea95,CASE-2319,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-28T06:16:04.055408
AUD-3e227a0a,CASE-2320,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 47, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.055408
AUD-9a903130,CASE-2321,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 92, ""policy"": ""AUTO""}",2026-08-26T18:16:04.055408
AUD-5b805929,CASE-2322,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 55, ""policy"": ""HUMAN""}",2026-08-26T21:16:04.055408
AUD-01347e0a,CASE-2323,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 91, ""policy"": ""AUTO""}",2026-08-27T11:16:04.055408
AUD-7cc000f0,CASE-2324,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-27T06:16:04.055408
AUD-c40f55d3,CASE-2325,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-26T16:16:04.055408
AUD-5fe67079,CASE-2326,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 48, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.055408
AUD-c04f4763,CASE-2327,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 81, ""policy"": ""AUTO""}",2026-08-26T21:16:04.055408
AUD-34e693f8,CASE-2328,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 88, ""policy"": ""AUTO""}",2026-08-28T05:16:04.055408
AUD-5ba7c4b2,CASE-2329,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.055408
AUD-502eca3c,CASE-2330,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-27T15:16:04.055408
AUD-e4472077,CASE-2331,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 78, ""policy"": ""HUMAN""}",2026-08-26T14:16:04.055408
AUD-cc5598b9,CASE-2332,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 75, ""policy"": ""HUMAN""}",2026-08-27T01:16:04.055408
AUD-18a11292,CASE-2333,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 48, ""policy"": ""HUMAN""}",2026-08-27T06:16:04.055408
AUD-bcfca49a,CASE-2334,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 55, ""policy"": ""HUMAN""}",2026-08-27T21:16:04.055408
AUD-b31fb8d0,CASE-2335,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.055408
AUD-cf0cec69,CASE-2336,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-27T08:16:04.055408
AUD-ec41b53e,CASE-2337,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.055408
AUD-0d929562,CASE-2338,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 76, ""policy"": ""HUMAN""}",2026-08-27T10:16:04.055408
AUD-120ec2b5,CASE-2339,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 80, ""policy"": ""AUTO""}",2026-08-27T01:16:04.055408
AUD-faf81688,CASE-2340,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-27T22:16:04.055408
AUD-189e1589,CASE-2341,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 66, ""policy"": ""HUMAN""}",2026-08-26T18:16:04.055408
AUD-17516ea7,CASE-2342,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 90, ""policy"": ""AUTO""}",2026-08-27T15:16:04.055408
AUD-a788fbee,CASE-2343,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 85, ""policy"": ""AUTO""}",2026-08-28T06:16:04.055408
AUD-e982023b,CASE-2344,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 55, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.055408
AUD-03505cec,CASE-2345,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-28T00:16:04.055408
AUD-5405b9d3,CASE-2346,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 52, ""policy"": ""HUMAN""}",2026-08-28T00:16:04.055408
AUD-20c2a44a,CASE-2347,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 66, ""policy"": ""HUMAN""}",2026-08-26T20:16:04.055408
AUD-f0ac9e87,CASE-2348,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 82, ""policy"": ""HUMAN""}",2026-08-26T18:16:04.055408
AUD-c2c9757b,CASE-2349,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 77, ""policy"": ""HUMAN""}",2026-08-27T03:16:04.055408
AUD-36d9bdee,CASE-2350,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 48, ""policy"": ""HUMAN""}",2026-08-27T06:16:04.055408
